08792548	31
11665781	31
15253139	31
00339934	30
00543233	30
00658052	30
01158872	30
01387786	30
01708676	30
01719921	30
02862048	30
06158346	30
06598915	30
06791372	30
08975902	30
09117351	30
09815790	30
12581381	30
14034177	30
00142191	29
00151689	29
00358431	29
00916464	29
01435380	29
01448100	29
01635432	29
01941093	29
02079933	29
02159271	29
03259505	29
05220461	29
05833840	29
06018465	29
06057539	29
06095022	29
06613686	29
08107499	29
08665504	29
08853741	29
08913434	29
09614684	29
09632518	29
09686536	29
10129825	29
12041446	29
12102133	29
12930044	29
13108841	29
00002684	28
00026192	28
00031921	28
00628491	28
00690614	28
00903559	28
01355326	28
01582645	28
01939598	28
08654360	28
08695539	28
11594676	28
14299637	28
14580897	28
14622893	28
00191142	27
00283911	27
00428270	27
00462092	27
00464894	27
00672433	27
00933821	27
01090335	27
01101913	27
01698271	27
01719302	27
01881180	27
02199590	27
02657219	27
03094503	27
04014297	27
05250659	27
05996646	27
06951067	27
07120524	27
08740875	27
08897065	27
10030277	27
14151139	27
00004475	26
00281101	26
00452512	26
00515154	26
00670261	26
00863513	26
00913065	26
00929718	26
00996969	26
01449974	26
01886756	26
02066939	26
02329401	26
02691156	26
05470189	26
06172789	26
07160883	26
08108972	26
08227214	26
08871007	26
09039411	26
09071690	26
09774783	26
10372373	26
10557854	26
11719468	26
12892226	26
00031264	25
00033020	25
00279835	25
00488225	25
00644583	25
00701040	25
00752764	25
00798245	25
00973077	25
01024190	25
01080366	25
01182709	25
01264283	25
01471070	25
01505254	25
02001858	25
02159955	25
02391803	25
02467662	25
02472293	25
02579447	25
03247620	25
03733925	25
03736970	25
05303402	25
06498569	25
07006119	25
07992450	25
08198398	25
09505418	25
09821253	25
10088390	25
12619306	25
12992868	25
00033615	24
00069879	24
00140123	24
00209943	24
00219012	24
00345761	24
00429060	24
00468480	24
00887463	24
01000214	24
01051331	24
01124794	24
01323958	24
01410223	24
01411085	24
01463963	24
01503061	24
01639765	24
01759326	24
01912159	24
02251743	24
02294436	24
02566528	24
02649830	24
03169390	24
03419014	24
03699975	24
03925226	24
04916342	24
06055946	24
06429590	24
07557434	24
07570720	24
07884567	24
07975026	24
08505573	24
08820121	24
08859173	24
08910668	24
08949093	24
10423589	24
10633450	24
11804604	24
11841529	24
12169776	24
12425281	24
13583724	24
14818238	24
00022686	23
00037396	23
00300441	23
00307631	23
00338071	23
00633443	23
00704305	23
00713167	23
00826509	23
00948071	23
00955601	23
01143838	23
01236164	23
01476483	23
01745722	23
01787955	23
01806505	23
02413480	23
02441022	23
02531625	23
02576921	23
02740764	23
04682462	23
05770926	23
06075527	23
06431740	23
07387509	23
08008335	23
08831004	23
08849753	23
09225146	23
09615807	23
09631463	23
10287213	23
12226322	23
13122364	23
13894434	23
00003553	22
00056930	22
00153263	22
00237078	22
00251013	22
00296178	22
00331082	22
00650353	22
00742320	22
00775156	22
00786195	22
00812526	22
00894738	22
00958334	22
00980453	22
01072949	22
01111816	22
01156834	22
01673668	22
01702514	22
01778017	22
02016523	22
02207206	22
02335349	22
02428924	22
02661252	22
04359589	22
05462674	22
05999797	22
06115701	22
06157326	22
06232880	22
06362953	22
06453849	22
06906439	22
07109847	22
08806897	22
09328904	22
09620078	22
09917593	22
09939313	22
09974648	22
10527334	22
10776339	22
11746776	22
13582013	22
14285662	22
14336539	22
00010435	21
00187526	21
00291873	21
00315986	21
00318735	21
00352826	21
00404642	21
00406243	21
00469651	21
00603298	21
00662589	21
00739662	21
00917772	21
00940384	21
00973056	21
01009240	21
01031256	21
01207609	21
01321002	21
01405044	21
01428853	21
01478002	21
01529036	21
01564144	21
01626134	21
01628449	21
01632411	21
01649999	21
01726960	21
01886220	21
01970826	21
02106506	21
02148788	21
02260362	21
02273545	21
02504562	21
02680814	21
03828465	21
05088324	21
05216365	21
05397468	21
06226057	21
06481320	21
07121361	21
07334490	21
07974025	21
08164585	21
08172103	21
08630039	21
09031653	21
09382990	21
09605289	21
09773245	21
09812338	21
09820263	21
10241300	21
11747468	21
11766609	21
12359026	21
12724201	21
13440063	21
14322699	21
00199130	20
00205046	20
00211110	20
00314469	20
00334186	20
00378985	20
00426928	20
00461493	20
00475183	20
00654885	20
00665886	20
00674607	20
00708017	20
00732746	20
00802318	20
00815801	20
00835903	20
00967625	20
01036804	20
01074694	20
01105639	20
01170962	20
01195299	20
01206218	20
01532589	20
01587062	20
01654628	20
01871979	20
01907258	20
01921964	20
01941670	20
01963942	20
01992503	20
02037090	20
02077656	20
02150948	20
02222318	20
02242464	20
02304982	20
02475922	20
02554922	20
02673134	20
03405725	20
03563967	20
03791235	20
06083243	20
06470073	20
06566077	20
06601327	20
06706676	20
07007945	20
07105475	20
07942152	20
07961480	20
08174398	20
08638442	20
09006413	20
09209263	20
09617867	20
09927451	20
10197967	20
10412055	20
10566072	20
11629501	20
12213635	20
14877585	20
15047313	20
00014742	19
00029677	19
00043195	19
00046522	19
00046534	19
00123170	19
00137313	19
00138508	19
00145218	19
00156601	19
00235368	19
00363260	19
00634472	19
00776988	19
00795863	19
00851933	19
00872886	19
00918872	19
00949288	19
00963283	19
01011031	19
01123598	19
01157517	19
01170052	19
01186428	19
01205696	19
01222360	19
01312096	19
01380638	19
01471682	19
01605119	19
01621127	19
01651444	19
01729431	19
01765392	19
01789514	19
01825237	19
01930874	19
01968569	19
02061495	19
02106006	19
02265231	19
02376958	19
02405390	19
02410855	19
02419773	19
02431320	19
02453889	19
02544348	19
02575082	19
03497657	19
04565375	19
04980008	19
05125377	19
05600637	19
05703429	19
05809192	19
06252138	19
06333653	19
06568978	19
07309781	19
07707451	19
09626589	19
09821831	19
09855630	19
10008716	19
10235549	19
10632576	19
11868814	19
13169219	19
13192025	19
13600822	19
13603305	19
14465048	19
15265518	19
00023271	18
00053913	18
00125629	18
00134780	18
00240184	18
00260648	18
00295701	18
00328802	18
00388635	18
00442267	18
00489837	18
00548326	18
00607780	18
00622384	18
00624738	18
00630380	18
00635850	18
00668099	18
00726300	18
00782527	18
00820976	18
00829107	18
00846509	18
00854000	18
00904046	18
00907147	18
00923995	18
01079480	18
01086103	18
01187810	18
01292885	18
01296462	18
01329239	18
01352059	18
01356750	18
01387617	18
01400044	18
01428580	18
01466978	18
01481599	18
01640855	18
01645601	18
01664172	18
01676313	18
01686132	18
01734502	18
01779165	18
01921204	18
02014165	18
02163982	18
02230772	18
02436349	18
02440705	18
02510337	18
02513740	18
02557199	18
02627934	18
02756098	18
03278248	18
03489162	18
03574816	18
04494204	18
04623612	18
04673965	18
04692157	18
05237227	18
05238282	18
05289861	18
05329735	18
05407119	18
05549830	18
05786372	18
06148148	18
06539770	18
06589574	18
06778102	18
06782680	18
07066659	18
07073447	18
07881800	18
07901587	18
08149781	18
08173515	18
08890097	18
08999482	18
09050730	18
09287968	18
09388848	18
10214637	18
10225219	18
10231515	18
10284064	18
10317007	18
11564258	18
11566230	18
11900058	18
12876032	18
13134947	18
13367070	18
13446390	18
13717155	18
13875970	18
13905792	18
14006945	18
14070360	18
14373582	18
15256915	18
00027167	17
00044149	17
00045250	17
00348008	17
00367976	17
00430140	17
00575741	17
00588221	17
00697589	17
00698855	17
00786458	17
00803325	17
00809654	17
00835506	17
00836236	17
00838043	17
00883226	17
00953216	17
00976653	17
01010118	17
01017987	17
01023820	17
01128193	17
01315613	17
01388130	17
01535246	17
01563005	17
01573515	17
01577093	17
01619929	17
01629958	17
01637982	17
01638368	17
01642924	17
01690294	17
01712704	17
01727646	17
01767949	17
01771535	17
01810447	17
01826723	17
01845627	17
01955463	17
01955984	17
01989053	17
02009433	17
02025530	17
02038357	17
02188065	17
02200686	17
02267060	17
02274482	17
02302817	17
02455407	17
02457233	17
02501278	17
02511551	17
02536557	17
02642814	17
02645007	17
03122748	17
04451818	17
04576211	17
04748836	17
05051896	17
05064037	17
05564590	17
05867413	17
05926676	17
06080522	17
06607339	17
06628861	17
06634376	17
06776138	17
07048000	17
07291312	17
07325190	17
07445896	17
07566340	17
07679356	17
08491826	17
08791167	17
08993288	17
09053185	17
09126305	17
09440400	17
09633969	17
10053808	17
10380672	17
10391653	17
10415638	17
10525134	17
10560637	17
10577284	17
10622053	17
10631941	17
10665698	17
11419404	17
11553763	17
12637729	17
12660009	17
13135832	17
13258362	17
13757249	17
14324274	17
15259284	17
00006484	16
00020090	16
00071178	16
00074038	16
00078760	16
00086835	16
00094460	16
00104868	16
00150287	16
00162632	16
00282050	16
00370412	16
00397953	16
00417001	16
00492706	16
00596807	16
00623151	16
00634906	16
00704690	16
00710005	16
00722232	16
00789448	16
00795720	16
00796976	16
00799798	16
00834198	16
00844254	16
00946105	16
00946755	16
00953559	16
00955060	16
00972621	16
01015244	16
01018928	16
01049737	16
01051956	16
01113068	16
01166351	16
01168468	16
01185981	16
01201089	16
01217043	16
01224744	16
01254013	16
01280014	16
01369758	16
01426397	16
01471825	16
01506157	16
01511706	16
01566185	16
01593937	16
01612053	16
01633343	16
01636397	16
01637633	16
01643657	16
01684899	16
01697027	16
01739814	16
01743784	16
01744657	16
01764171	16
01892104	16
01935476	16
02020590	16
02022684	16
02034986	16
02035919	16
02046755	16
02116118	16
02170427	16
02289295	16
02321757	16
02443049	16
02464693	16
02530167	16
02558172	16
02716866	16
02735418	16
02834778	16
03033362	16
03269401	16
03294048	16
03302121	16
03315023	16
03391770	16
03738472	16
03748886	16
04096066	16
04161981	16
04531098	16
04694441	16
04953954	16
04956594	16
05249636	16
05563266	16
05715283	16
05778131	16
05785508	16
05898568	16
06060845	16
06123363	16
06149484	16
06236802	16
06398401	16
06696483	16
06711855	16
07028373	16
07183151	16
07197021	16
07342049	16
07405893	16
07445480	16
08081668	16
08153437	16
08340153	16
08523483	16
08888676	16
08969291	16
08982587	16
09075842	16
09152944	16
09257949	16
09303647	16
09826204	16
10206173	16
10207831	16
11573173	16
11692952	16
12684640	16
12724942	16
12792041	16
12808227	16
13152742	16
13278375	16
13812607	16
14052403	16
14286549	16
14875077	16
14984973	16
15098161	16
15266911	16
15271008	16
00054628	15
00070965	15
00072012	15
00074790	15
00138956	15
00140967	15
00161225	15
00217014	15
00248977	15
00252019	15
00271263	15
00283568	15
00298497	15
00299217	15
00302394	15
00306426	15
00335988	15
00348746	15
00357332	15
00367685	15
00376400	15
00380083	15
00409281	15
00434374	15
00439343	15
00441445	15
00445169	15
00455599	15
00470701	15
00486018	15
00519363	15
00528990	15
00545501	15
00582388	15
00598954	15
00636574	15
00648224	15
00694068	15
00714944	15
00752431	15
00760956	15
00772189	15
00800930	15
00813044	15
00831191	15
00838367	15
00850501	15
00860620	15
00947077	15
00947128	15
00971650	15
00994076	15
01002740	15
01012712	15
01013367	15
01014821	15
01047338	15
01091427	15
01096497	15
01130607	15
01148283	15
01178565	15
01184814	15
01212572	15
01277974	15
01301410	15
01352574	15
01354673	15
01354869	15
01437888	15
01462005	15
01539063	15
01556572	15
01576165	15
01588493	15
01629000	15
01634424	15
01639369	15
01639714	15
01653013	15
01656788	15
01686956	15
01711445	15
01761706	15
01775164	15
01793177	15
01802689	15
01803003	15
01812324	15
01828736	15
01896031	15
01904293	15
01912893	15
01921559	15
01950798	15
01953810	15
02000954	15
02084071	15
02109818	15
02121511	15
02130524	15
02133435	15
02208903	15
02374451	15
02397637	15
02406916	15
02430045	15
02441326	15
02444662	15
02460199	15
02478059	15
02519991	15
02547586	15
02556817	15
02681795	15
02686568	15
03091374	15
03242713	15
04202417	15
04602044	15
04820258	15
05075602	15
05121418	15
05256862	15
05297523	15
05302499	15
05524615	15
05540513	15
05556943	15
05689249	15
05827684	15
05835747	15
06153846	15
06163751	15
06453324	15
06686736	15
06763681	15
06793426	15
06904171	15
07185325	15
07186148	15
07214432	15
07311115	15
07365849	15
07410207	15
07555863	15
07742704	15
07950920	15
07965085	15
07971582	15
07979425	15
08049401	15
08061042	15
08131530	15
08220891	15
08304135	15
08664443	15
08685677	15
08709038	15
08711974	15
08720481	15
08734385	15
08920924	15
09003284	15
09057311	15
09095023	15
09114696	15
09134386	15
09622302	15
09634494	15
09682291	15
09989502	15
09993252	15
10007109	15
10016103	15
10034201	15
10084635	15
10201535	15
10249950	15
10438172	15
10485440	15
10533013	15
10541229	15
10595647	15
10720453	15
10757193	15
11473954	15
11608250	15
11651259	15
11875100	15
12322887	15
12487647	15
12916935	15
12998349	15
13085113	15
13279262	15
13459322	15
13649268	15
14046202	15
14204950	15
14526182	15
15174218	15
15266265	15
00007347	14
00019128	14
00031820	14
00035189	14
00041899	14
00042757	14
00065070	14
00066191	14
00067999	14
00112312	14
00151497	14
00158804	14
00196485	14
00220869	14
00238867	14
00255710	14
00258857	14
00285889	14
00299580	14
00320852	14
00324384	14
00350380	14
00378664	14
00391599	14
00410247	14
00457998	14
00471711	14
00484166	14
00487748	14
00508032	14
00556313	14
00583990	14
00614999	14
00621627	14
00631737	14
00632236	14
00633864	14
00634586	14
00695523	14
00751887	14
00764902	14
00776523	14
00780889	14
00785962	14
00803617	14
00804802	14
00805376	14
00841986	14
00874067	14
00894552	14
00895304	14
00952182	14
00962129	14
00962447	14
01020005	14
01075117	14
01083645	14
01106808	14
01119169	14
01129977	14
01131043	14
01133281	14
01149494	14
01156438	14
01160031	14
01171183	14
01183573	14
01226240	14
01285440	14
01301630	14
01309701	14
01372049	14
01376245	14
01378556	14
01385170	14
01416585	14
01438720	14
01467370	14
01486312	14
01522276	14
01528821	14
01534147	14
01548193	14
01551195	14
01613463	14
01687569	14
01688771	14
01693881	14
01714208	14
01730799	14
01731031	14
01742886	14
01747945	14
01767199	14
01767661	14
01792567	14
01903756	14
01926311	14
01930117	14
01930482	14
01944692	14
01957529	14
01990281	14
02036578	14
02062212	14
02131279	14
02134589	14
02166460	14
02273293	14
02387034	14
02387486	14
02395406	14
02396205	14
02399000	14
02402425	14
02416278	14
02421374	14
02432530	14
02482425	14
02494356	14
02497062	14
02507736	14
02528380	14
02552171	14
02556126	14
02573275	14
02575723	14
02586619	14
02624263	14
02630189	14
02647497	14
02679899	14
02748927	14
03244388	14
03467984	14
03575240	14
03876519	14
03931044	14
03933529	14
03936895	14
04074482	14
04161358	14
04377057	14
04473432	14
04530566	14
04574999	14
05009170	14
05058140	14
05426243	14
05637558	14
05658226	14
05760202	14
05982152	14
06004685	14
06167328	14
06212839	14
06765044	14
06806469	14
07092592	14
07168131	14
07373803	14
07573696	14
07891726	14
07969695	14
08050678	14
08123167	14
08168978	14
08177030	14
08221348	14
08420278	14
08701942	14
08702402	14
08764107	14
08845555	14
08906374	14
08906952	14
08907606	14
08957381	14
09050244	14
09112282	14
09159003	14
09215664	14
09222051	14
09614315	14
09621545	14
09626238	14
09636339	14
09645091	14
09761403	14
09818343	14
09945905	14
09947232	14
10013927	14
10066732	14
10072708	14
10078806	14
10155849	14
10191943	14
10294602	14
10307234	14
10335246	14
10435988	14
10444194	14
10468962	14
10523519	14
10533983	14
10582746	14
10694258	14
10791221	14
11524662	14
11556187	14
12694707	14
12707432	14
13125117	14
13169674	14
13308999	14
13904843	14
13907415	14
14441825	14
14501726	14
14548343	14
14633206	14
14727670	14
14778019	14
14856263	14
15178841	14
15209706	14
15216966	14
00019613	13
00021265	13
00038365	13
00050693	13
00060185	13
00076400	13
00095502	13
00115157	13
00161243	13
00162688	13
00171852	13
00193486	13
00196084	13
00203342	13
00212414	13
00229280	13
00243900	13
00283127	13
00285557	13
00286928	13
00322847	13
00329227	13
00330160	13
00343249	13
00368109	13
00378042	13
00413876	13
00445802	13
00450335	13
00467717	13
00477941	13
00480993	13
00550117	13
00555648	13
00559102	13
00594621	13
00600370	13
00617748	13
00643473	13
00647094	13
00669970	13
00697062	13
00699815	13
00751145	13
00768778	13
00784342	13
00785690	13
00792471	13
00812580	13
00824767	13
00853633	13
00862683	13
00871942	13
00876665	13
00908492	13
00926472	13
00932324	13
00945401	13
00998399	13
01007924	13
01014066	13
01026095	13
01037910	13
01039330	13
01048912	13
01057200	13
01066163	13
01067577	13
01076615	13
01115916	13
01116585	13
01120069	13
01130169	13
01137138	13
01155687	13
01173038	13
01193099	13
01245637	13
01249724	13
01257145	13
01270199	13
01275762	13
01295275	13
01310660	13
01311520	13
01320009	13
01322854	13
01345109	13
01350699	13
01359432	13
01360899	13
01374020	13
01392237	13
01421622	13
01424456	13
01454810	13
01478603	13
01485158	13
01531998	13
01542207	13
01546111	13
01548718	13
01556921	13
01557774	13
01580467	13
01641914	13
01653442	13
01705494	13
01726172	13
01762528	13
01764800	13
01774426	13
01790020	13
01802219	13
01811441	13
01843055	13
01845720	13
01846916	13
01870275	13
01929396	13
01940403	13
01994442	13
02033295	13
02048891	13
02050132	13
02055649	13
02082690	13
02122164	13
02129289	13
02172888	13
02179279	13
02180529	13
02188699	13
02191766	13
02202384	13
02203362	13
02208537	13
02249741	13
02274822	13
02283201	13
02285392	13
02311387	13
02326355	13
02333689	13
02349212	13
02394662	13
02395115	13
02443609	13
02448185	13
02460619	13
02461314	13
02471690	13
02488834	13
02518161	13
02524171	13
02526085	13
02539334	13
02539788	13
02545272	13
02565728	13
02578510	13
02582042	13
02593863	13
02653996	13
02679530	13
02699141	13
02700867	13
02710673	13
02727039	13
02743547	13
03100490	13
03420559	13
03892891	13
03903424	13
03928116	13
04076846	13
04417809	13
05560787	13
05598147	13
05685030	13
05715864	13
05726596	13
05761918	13
05802185	13
05808218	13
05941423	13
06063588	13
06196584	13
06286395	13
06377442	13
06677302	13
06718862	13
06818970	13
07109196	13
07111047	13
07123870	13
07175241	13
07193958	13
07238694	13
07252378	13
07351612	13
07369604	13
07443761	13
07450842	13
07486229	13
07495551	13
07516354	13
07519253	13
07520612	13
07527352	13
08189659	13
08190754	13
08208016	13
08276720	13
08295138	13
08374049	13
08512736	13
08564307	13
08621598	13
08803382	13
08932568	13
08984788	13
09067277	13
09078231	13
09140148	13
09184975	13
09372504	13
09448361	13
09475292	13
09606009	13
09628382	13
09630641	13
09767197	13
09798811	13
09911570	13
09931640	13
09955015	13
10012484	13
10018021	13
10022111	13
10099375	13
10162991	13
10213652	13
10233445	13
10323182	13
10332385	13
10339966	13
10409752	13
10492202	13
10583387	13
10640620	13
10693824	13
10702781	13
11428023	13
11458624	13
11495041	13
11754188	13
11779300	13
11915214	13
12141495	13
12194776	13
12290116	13
12707781	13
12758639	13
12815925	13
13083586	13
13354420	13
13491060	13
13534274	13
13556509	13
13741022	13
13913566	13
13954253	13
14004572	13
14010927	13
14541852	13
14974264	13
15144371	13
15157225	13
15199592	13
15247518	13
15267536	13
00006238	12
00024264	12
00052548	12
00055142	12
00064095	12
00064479	12
00072989	12
00082081	12
00084230	12
00092293	12
00113113	12
00114431	12
00155487	12
00156390	12
00159880	12
00169806	12
00182406	12
00208836	12
00216174	12
00229026	12
00231567	12
00256507	12
00259643	12
00264776	12
00284101	12
00319939	12
00336260	12
00358089	12
00377002	12
00383606	12
00384620	12
00400883	12
00443984	12
00475819	12
00494907	12
00503237	12
00510050	12
00604576	12
00610738	12
00612114	12
00614057	12
00618878	12
00620752	12
00621734	12
00643250	12
00651991	12
00657260	12
00661091	12
00689344	12
00696518	12
00712135	12
00712225	12
00739270	12
00740712	12
00747135	12
00748282	12
00763399	12
00765649	12
00778275	12
00786816	12
00788821	12
00794079	12
00815686	12
00817680	12
00830761	12
00849982	12
00854904	12
00858781	12
00868591	12
00868910	12
00869596	12
00873603	12
00875394	12
00877127	12
00879759	12
00891216	12
00893955	12
00897241	12
00900726	12
00911048	12
00912048	12
00922327	12
00938247	12
00948206	12
00948853	12
00952524	12
00959827	12
00965871	12
00965895	12
00992041	12
01003249	12
01011166	12
01017738	12
01018630	12
01028748	12
01046932	12
01054335	12
01058574	12
01086081	12
01097500	12
01115349	12
01118449	12
01131902	12
01136519	12
01140794	12
01158181	12
01209678	12
01211699	12
01212519	12
01222884	12
01227137	12
01229071	12
01252566	12
01291069	12
01328705	12
01350449	12
01351170	12
01374767	12
01386494	12
01428155	12
01430633	12
01443021	12
01457954	12
01458973	12
01489989	12
01500873	12
01501113	12
01508368	12
01517662	12
01543123	12
01555742	12
01577635	12
01619354	12
01624633	12
01631072	12
01640550	12
01646941	12
01661804	12
01662274	12
01662771	12
01701311	12
01725051	12
01770501	12
01785971	12
01802309	12
01814396	12
01814815	12
01834304	12
01835276	12
01849221	12
01876907	12
01880113	12
01932973	12
01943406	12
01964367	12
02007721	12
02015598	12
02028994	12
02030424	12
02037272	12
02045043	12
02053941	12
02058994	12
02060141	12
02068413	12
02074677	12
02103481	12
02120451	12
02125641	12
02142775	12
02159890	12
02164464	12
02169352	12
02179518	12
02183175	12
02237338	12
02253456	12
02257370	12
02257767	12
02271137	12
02281093	12
02308741	12
02344568	12
02417504	12
02429695	12
02431971	12
02451951	12
02460502	12
02461723	12
02471327	12
02491383	12
02495922	12
02514187	12
02528163	12
02540670	12
02542280	12
02546075	12
02551824	12
02553697	12
02559180	12
02567519	12
02584981	12
02589245	12
02603699	12
02622234	12
02648639	12
02656390	12
02669789	12
02700104	12
02707683	12
02720201	12
02721160	12
02727825	12
02737187	12
03058107	12
03129123	12
03351434	12
03713736	12
03764276	12
03800933	12
03875218	12
03932203	12
03964744	12
04043733	12
04081844	12
04181228	12
04285146	12
04490091	12
04631700	12
04683814	12
04780958	12
04982478	12
04987620	12
05036394	12
05190804	12
05217168	12
05221895	12
05267548	12
05275905	12
05299178	12
05395690	12
05566504	12
05654362	12
05683582	12
05713737	12
05718935	12
05774129	12
05784831	12
05805475	12
05825245	12
05830059	12
06070929	12
06098195	12
06118563	12
06174404	12
06193203	12
06251781	12
06271778	12
06277280	12
06282651	12
06387980	12
06392001	12
06471345	12
06520944	12
06549661	12
06687358	12
06729499	12
06741305	12
06756407	12
06763273	12
06798750	12
06825399	12
07018931	12
07230502	12
07248801	12
07357388	12
07358060	12
07366289	12
07374756	12
07532440	12
07578363	12
07709333	12
07747055	12
08163273	12
08324514	12
08365855	12
08497294	12
08550076	12
08617963	12
08641113	12
08705397	12
08798771	12
08847694	12
08873622	12
08963369	12
08981244	12
09033333	12
09055015	12
09110422	12
09138935	12
09190918	12
09254614	12
09465459	12
09608709	12
09681351	12
09759069	12
09805475	12
10025730	12
10034906	12
10388924	12
10546850	12
10597234	12
10707804	12
10716005	12
11565040	12
12280886	12
12299988	12
12405209	12
12410715	12
12671157	12
12740196	12
13100156	12
13205482	12
13244109	12
13282550	12
13329641	12
13460568	12
13572436	12
13662703	12
13745420	12
13760316	12
13783816	12
13864965	12
13867641	12
13903079	12
13963970	12
14419164	12
14500567	12
14607521	12
14621446	12
15153787	12
15155220	12
15272029	12
15287830	12
00021065	11
00024279	11
00037919	11
00041188	11
00053097	11
00059019	11
00076884	11
00081072	11
00085626	11
00092366	11
00099721	11
00101956	11
00103317	11
00120202	11
00125436	11
00133338	11
00136329	11
00141806	11
00163779	11
00192836	11
00195342	11
00201034	11
00203866	11
00206927	11
00224901	11
00230746	11
00265386	11
00277569	11
00284798	11
00315020	11
00317888	11
00329031	11
00331655	11
00334935	11
00334996	11
00344040	11
00348571	11
00350461	11
00357275	11
00358290	11
00364868	11
00366275	11
00369138	11
00371264	11
00372665	11
00375071	11
00376063	11
00382109	11
00408852	11
00422090	11
00426958	11
00433232	11
00438178	11
00459498	11
00465762	11
00490722	11
00495998	11
00511817	11
00514069	11
00545557	11
00558883	11
00589769	11
00595146	11
00606370	11
00616153	11
00632627	11
00640828	11
00644066	11
00653620	11
00657016	11
00661824	11
00686447	11
00704388	11
00719734	11
00720063	11
00742645	11
00745005	11
00746718	11
00772640	11
00785008	11
00788184	11
00788564	11
00796315	11
00802946	11
00806502	11
00808182	11
00813978	11
00819508	11
00828374	11
00835501	11
00837288	11
00841091	11
00842692	11
00842989	11
00843468	11
00845909	11
00864475	11
00865958	11
00878348	11
00905399	11
00906735	11
00908621	11
00916909	11
00921300	11
00923793	11
00925873	11
00927430	11
00931852	11
00940842	11
00941974	11
00943837	11
00952963	11
00955148	11
00956687	11
00965035	11
00974367	11
00981083	11
00982293	11
00983333	11
00988287	11
00993014	11
00995838	11
00999245	11
01008378	11
01009871	11
01021128	11
01022420	11
01033527	11
01048466	11
01053920	11
01072262	11
01076046	11
01087197	11
01092366	11
01098452	11
01110274	11
01120448	11
01134781	11
01136614	11
01150559	11
01160729	11
01165290	11
01173965	11
01177118	11
01179865	11
01188725	11
01198101	11
01204191	11
01207951	11
01220885	11
01223182	11
01239064	11
01244410	11
01244593	11
01309143	11
01313923	11
01326291	11
01363648	11
01364008	11
01369346	11
01382083	11
01407465	11
01439190	11
01456771	11
01458664	11
01460029	11
01462468	11
01480770	11
01524523	11
01533442	11
01537409	11
01543731	11
01593254	11
01620854	11
01626138	11
01628450	11
01635176	11
01640207	11
01650610	11
01654271	11
01672168	11
01679433	11
01711749	11
01726390	11
